mass=8.2386e+01 ksfail[0]=1.0001e+00
comp0	2.3893569139325863e-02
comp1	2.5778004272385528e-02
comp2	2.5349170941098138e-02
comp3	2.7156938991962892e-02
comp4	2.4882831047932152e-02
comp5	2.3303794565809378e-02
comp6	2.1419970332430729e-02
comp7	2.6798498324069952e-02
comp8	3.2388916992777995e-02
comp9	3.2411103537573704e-02
comp10	2.9394047602098881e-02
comp11	2.6095972709734655e-02
comp12	2.1873235328848321e-02
comp13	3.1103388969909340e-02
comp14	4.4668546095686087e-02
comp15	4.5515809119717587e-02
comp16	3.8017449376288516e-02
comp17	3.3270793334108657e-02
comp18	3.7294036834446813e-02
comp19	3.8593205527830209e-02
comp20	3.2882830045668179e-02
comp21	3.7101329905812497e-02
comp22	3.8787628896121799e-02
comp23	3.7642052634702092e-02
comp24	3.7377070632112569e-02
comp25	3.7832240099198687e-02
comp26	3.6162085539314472e-02
comp27	3.1588867468886311e-02
comp28	4.0440262025879810e-02
comp29	4.2390932488643028e-02
comp30	3.4870241770398699e-02
comp31	3.1839655801495420e-02
comp32	2.5777680500515102e-02
comp33	2.9639423087124986e-02
comp34	3.0632786650660788e-02
comp35	2.8674178822624876e-02
comp36	2.3589581555848504e-02
comp37	2.3718008314455169e-02
comp38	2.2893685665177389e-02
comp39	2.6449676153530537e-02
comp40	3.2559162323872778e-02
comp41	3.2753223679580480e-02
comp42	2.9799800207003253e-02
comp43	2.5734011793599260e-02
comp44	2.3171705189667092e-02
comp45	3.4215170352964216e-02
comp46	4.7863078449398175e-02
comp47	4.8854665367994272e-02
comp48	4.0901651446059499e-02
comp49	3.4226110721440495e-02
comp50	3.0689323818524277e-02
comp51	2.9635511394946509e-02
comp52	3.5247131101120689e-02
comp53	3.9820321671687725e-02
comp54	4.0825474123112285e-02
comp55	3.8385243174000883e-02
comp56	3.6086672684536997e-02
comp57	3.4245655315469768e-02
comp58	3.1982040799666017e-02
comp59	3.6456442045510400e-02
comp60	4.3744396061386713e-02
comp61	4.6428242049497220e-02
comp62	3.7376357594990001e-02
comp63	2.8525259249724221e-02
comp64	2.5349075577921591e-02
comp65	3.0633133412377955e-02
comp66	3.1495228029125528e-02
comp67	3.0388554374978258e-02
comp68	2.4134108374915343e-02
comp69	2.7654554508290061e-02
comp70	2.9599166443757263e-02
comp71	2.9604933064379394e-02
comp72	2.7427860758068228e-02
comp73	2.9186569816636407e-02
comp74	2.7031700152822115e-02
comp75	2.2688341901426493e-02
comp76	2.4593417744763930e-02
comp77	3.5554960842040982e-02
comp78	4.8294889819044819e-02
comp79	4.8959625814505893e-02
comp80	4.1222973252851125e-02
comp81	3.4522105782761152e-02
comp82	2.5222094802385634e-02
comp83	2.8313276434667540e-02
comp84	3.6895527895267559e-02
comp85	4.0582956982575802e-02
comp86	4.0975457788792573e-02
comp87	3.7749934257279259e-02
comp88	3.2959293627053063e-02
comp89	2.8167584111481486e-02
comp90	3.4811956994574865e-02
comp91	3.9556727844557424e-02
comp92	4.5285156336611829e-02
comp93	4.9418736098672103e-02
comp94	3.9981764684847848e-02
comp95	2.8178318916829679e-02
comp96	2.7163173409640140e-02
comp97	2.8674450901616272e-02
comp98	3.0388664487066928e-02
comp99	2.8358933099578900e-02
comp100	3.0195500579786760e-02
comp101	3.5024245455346575e-02
comp102	3.7360905425272033e-02
comp103	3.7859074036740811e-02
comp104	3.6025344126552207e-02
comp105	3.2770938244317968e-02
comp106	2.6030271784448368e-02
comp107	2.0424556878013748e-02
comp108	2.4857284904358814e-02
comp109	3.4840302781457569e-02
comp110	4.7437922957197946e-02
comp111	4.6468769369664632e-02
comp112	3.9725947335868018e-02
comp113	3.3427564154406023e-02
comp114	2.2417554149407614e-02
comp115	2.9253436290424050e-02
comp116	3.7022669909112842e-02
comp117	4.0047681576831647e-02
comp118	3.9806684643814857e-02
comp119	3.6208216966869898e-02
comp120	2.8536597899542656e-02
comp121	2.8290798122077531e-02
comp122	3.7405664068851756e-02
comp123	4.1668409834668803e-02
comp124	4.4602958260686040e-02
comp125	4.7976928881929573e-02
comp126	4.0732046279863370e-02
comp127	2.9267323469191399e-02
comp128	2.4881223035464618e-02
comp129	2.3589693168799594e-02
comp130	2.4134839324970798e-02
comp131	3.0196417396710570e-02
comp132	3.7793175232488915e-02
comp133	4.2019295119615781e-02
comp134	4.4184527164500262e-02
comp135	4.4266693032459961e-02
comp136	4.1859358428092970e-02
comp137	3.7314703299318248e-02
comp138	2.8998441501233707e-02
comp139	2.1588368497258679e-02
comp140	2.3991019640394511e-02
comp141	3.3010128948887656e-02
comp142	4.4318104913008194e-02
comp143	4.0908384379642851e-02
comp144	3.5739154373007127e-02
comp145	2.9731727344975707e-02
comp146	2.0618580458752655e-02
comp147	2.9018656379043099e-02
comp148	3.5792736781182277e-02
comp149	3.7953415188398690e-02
comp150	3.6507859201650998e-02
comp151	3.3238880599177442e-02
comp152	2.3733754342379964e-02
comp153	3.4400216691092014e-02
comp154	3.8814166568846432e-02
comp155	4.2296370596454899e-02
comp156	4.3578282748168100e-02
comp157	4.4516883364506266e-02
comp158	3.9839532310710003e-02
comp159	2.9148119518981056e-02
comp160	2.3305989348040065e-02
comp161	2.3722278218330551e-02
comp162	2.7658413152391398e-02
comp163	3.5025896286233864e-02
comp164	4.2020145193289948e-02
comp165	4.6683335046200460e-02
comp166	4.8501382849324294e-02
comp167	4.8107172502546772e-02
comp168	4.4851934760065770e-02
comp169	3.9068272031675753e-02
comp170	2.9730153319010879e-02
comp171	2.1423828317653677e-02
comp172	2.1954831547461657e-02
comp173	2.9492173920876847e-02
comp174	3.7636123539632735e-02
comp175	3.3089395008861919e-02
comp176	2.9458793372688523e-02
comp177	3.2930916061739542e-02
comp178	2.6521306944308268e-02
comp179	2.7130250505502822e-02
