mass=4.1168e+01 ksfail=1.0001e+00
comp0	5.4050794806121752e-03
comp1	6.4610751933685861e-03
comp2	1.6303950311509847e-02
comp3	2.7633015587465410e-02
comp4	2.5523118880434383e-02
comp5	5.8089328442218159e-03
comp6	1.0404656009599658e-02
comp7	1.5988280426206203e-02
comp8	1.2095028964023218e-02
comp9	1.0332087162678786e-02
comp10	1.4005795621337205e-02
comp11	8.2941159884941575e-03
comp12	5.3702970982134326e-03
comp13	6.9041978070983872e-03
comp14	1.7253677310541712e-02
comp15	1.3630433134813300e-02
comp16	1.4807737160814976e-02
comp17	1.1232461290004735e-02
comp18	7.8248342222188624e-03
comp19	1.1390496552020206e-02
comp20	1.3621645762363249e-02
comp21	1.2676528404366299e-02
comp22	1.6881456970142428e-02
comp23	1.4594730731126113e-02
comp24	2.2287782429270330e-02
comp25	1.6321261148320075e-02
comp26	1.2581857216819202e-02
comp27	2.1851175790362658e-02
comp28	9.2819340136952727e-03
comp29	1.0719559190582536e-02
comp30	1.3439136172262658e-02
comp31	9.1161498625216188e-03
comp32	5.0010559422998188e-03
comp33	5.1020895681957099e-03
comp34	8.4858359561016568e-03
comp35	1.0542570259413407e-02
comp36	2.2269986345494340e-02
comp37	2.5558909650547836e-02
comp38	2.2359994691230126e-02
comp39	1.6522097113174285e-02
comp40	1.1251111463537657e-02
comp41	6.6098322577356440e-03
comp42	9.0587868608510893e-03
comp43	5.0027813867820235e-03
comp44	6.7403368792837729e-03
comp45	1.0616295750303702e-02
comp46	1.5923443444589468e-02
comp47	1.0670668109710599e-02
comp48	1.4740779457190822e-02
comp49	1.1245365722004264e-02
comp50	1.0545833110562394e-02
comp51	1.3177983541436178e-02
comp52	1.1907586356213621e-02
comp53	1.3620084756192235e-02
comp54	1.6032211137964509e-02
comp55	1.8244535515192530e-02
comp56	1.4471373203419969e-02
comp57	1.0900537637473088e-02
comp58	1.9978231049939312e-02
comp59	1.9288301708869575e-02
comp60	1.1954479085117075e-02
comp61	1.5167051867125613e-02
comp62	1.4520854322162395e-02
