mass=7.6944e+01 ksfail=1.0000e+00
comp0	3.0879286416723353e-02
comp1	3.2294795776211645e-02
comp2	3.1711041323523113e-02
comp3	3.1528142573774454e-02
comp4	3.1282859599167497e-02
comp5	2.9634475911475604e-02
comp6	2.8040708428506367e-02
comp7	3.1115883641490379e-02
comp8	3.3456687388596633e-02
comp9	3.3673388003223413e-02
comp10	3.2128065045630913e-02
comp11	2.9539700801464390e-02
comp12	2.5825910967458742e-02
comp13	3.0770058167949366e-02
comp14	3.4791831369397154e-02
comp15	3.5731037003053641e-02
comp16	3.3595716189085384e-02
comp17	2.9728551725813644e-02
comp18	3.2344861679607179e-02
comp19	2.8337534957746224e-02
comp20	2.7730436990609394e-02
comp21	3.1120430754091127e-02
comp22	3.1490466758366968e-02
comp23	2.9046827280914178e-02
comp24	3.0306917598795304e-02
comp25	3.0037949639264070e-02
comp26	2.1789518093738577e-02
comp27	2.7428311462621539e-02
comp28	3.1628102249814688e-02
comp29	3.1689925230687199e-02
comp30	2.7887958256758053e-02
comp31	2.2205062090124184e-02
comp32	3.2294671619230914e-02
comp33	3.5480328363640679e-02
comp34	3.6055042607222115e-02
comp35	3.3856294174329719e-02
comp36	3.0446916898803199e-02
comp37	3.0232847838780854e-02
comp38	2.8851316002697379e-02
comp39	3.1247490362292872e-02
comp40	3.4126219990297538e-02
comp41	3.4728599056955210e-02
comp42	3.3395294682506224e-02
comp43	3.0285109264501352e-02
comp44	2.7226553567546719e-02
comp45	3.4275248222725763e-02
comp46	3.9008487058766063e-02
comp47	3.9983391667693456e-02
comp48	3.7609415677922586e-02
comp49	3.2951985137068533e-02
comp50	2.5765107433047430e-02
comp51	2.6420487387081998e-02
comp52	3.2763245757305659e-02
comp53	3.6022581063093487e-02
comp54	3.6016714395675192e-02
comp55	3.2840268465757626e-02
comp56	2.6978181853897838e-02
comp57	1.9761770178494033e-02
comp58	2.7012837575229477e-02
comp59	3.2781997557614420e-02
comp60	3.6410222778075159e-02
comp61	3.6240682547373594e-02
comp62	3.1349932175116696e-02
comp63	2.2405209556158580e-02
comp64	3.1710748362372740e-02
comp65	3.6055055802388832e-02
comp66	3.7007315048200276e-02
comp67	3.5692974367208585e-02
comp68	3.0713772682156991e-02
comp69	3.2793649651556199e-02
comp70	3.3776009590489119e-02
comp71	3.2463617544649687e-02
comp72	3.1216327988925575e-02
comp73	3.2861818665391181e-02
comp74	3.1985447379895185e-02
comp75	2.9001560602647886e-02
comp76	2.8471339938717657e-02
comp77	3.5633823392978103e-02
comp78	4.0161660757708335e-02
comp79	4.0887618600854977e-02
comp80	3.8619049002602018e-02
comp81	3.3890738713559528e-02
comp82	2.5629529672015931e-02
comp83	2.9318036923442491e-02
comp84	3.5541878463358621e-02
comp85	3.8098796747372647e-02
comp86	3.7710553622697263e-02
comp87	3.4308005502538534e-02
comp88	2.7313142365082182e-02
comp89	2.1614887222455522e-02
comp90	3.1136915253479724e-02
comp91	3.6097107999450893e-02
comp92	3.8303847663052629e-02
comp93	3.8039822903365987e-02
comp94	3.3141058148199141e-02
comp95	2.3487633441958457e-02
comp96	3.1527691431288508e-02
comp97	3.3856181881789682e-02
comp98	3.5692972573686234e-02
comp99	3.4149803868836898e-02
comp100	3.4261454425811584e-02
comp101	3.8592232516214624e-02
comp102	4.0343695068082823e-02
comp103	4.0025859260772345e-02
comp104	3.7211291918783286e-02
comp105	3.1893060586236283e-02
comp106	2.7134214482003764e-02
comp107	2.5569416172917570e-02
comp108	2.8702303683976488e-02
comp109	3.5376051094777670e-02
comp110	3.9615199284568699e-02
comp111	3.9978315137265581e-02
comp112	3.7640986321295901e-02
comp113	3.2867682950884991e-02
comp114	2.4020149729838697e-02
comp115	3.0957847442766528e-02
comp116	3.6554636143229895e-02
comp117	3.8573106974901183e-02
comp118	3.7935120276611445e-02
comp119	3.4140142271962305e-02
comp120	2.5651756089801067e-02
comp121	2.5799760686690695e-02
comp122	3.4124522398217165e-02
comp123	3.8276277692105093e-02
comp124	3.9361827830838386e-02
comp125	3.8589345224864562e-02
comp126	3.3955558184229323e-02
comp127	2.4432536886156750e-02
comp128	3.1282332961006534e-02
comp129	3.0446411923696647e-02
comp130	3.0713676999674925e-02
comp131	3.4261355104035690e-02
comp132	4.0375533112481633e-02
comp133	4.4443508284646917e-02
comp134	4.6179984141816698e-02
comp135	4.5671142723567794e-02
comp136	4.2405284938065065e-02
comp137	3.6341389881520185e-02
comp138	2.9248173856810739e-02
comp139	2.5409552205253150e-02
comp140	2.7730663905792138e-02
comp141	3.3666731394421404e-02
comp142	3.7307618579524290e-02
comp143	3.7029570408837219e-02
comp144	3.4523115365775195e-02
comp145	2.9786516313443728e-02
comp146	2.1272377355234622e-02
comp147	3.0689686960732234e-02
comp148	3.5749518383595795e-02
comp149	3.7323371076760474e-02
comp150	3.6361563803279894e-02
comp151	3.2034330040411105e-02
comp152	2.2098423819971878e-02
comp153	3.0340463311013904e-02
comp154	3.7525750113930861e-02
comp155	4.0839597705946050e-02
comp156	4.1223971187876678e-02
comp157	3.9581059684423422e-02
comp158	3.4779420817388738e-02
comp159	2.5508376701056046e-02
comp160	2.9634306784649164e-02
comp161	3.0232348220439156e-02
comp162	3.2793348896885233e-02
comp163	3.8591864686671827e-02
comp164	4.4443337715495523e-02
comp165	4.8374812429715391e-02
comp166	4.9806402694063355e-02
comp167	4.8905861059480554e-02
comp168	4.5068275792178973e-02
comp169	3.8323466603257160e-02
comp170	2.9813747034095443e-02
comp171	2.4734921974422439e-02
comp172	2.5250254042225889e-02
comp173	3.0082388656845080e-02
comp174	3.3030003563759187e-02
comp175	3.2290761961648276e-02
comp176	2.9809847769859524e-02
comp177	2.5540852031415318e-02
comp178	2.1197563476414678e-02
comp179	2.9151990026215793e-02
comp180	3.3589399830661018e-02
comp181	3.4538311112927308e-02
comp182	3.3082848077545662e-02
comp183	2.8429060504624251e-02
comp184	1.7814302032888946e-02
comp185	2.9276910219437253e-02
comp186	3.5720059808343863e-02
comp187	3.8748008279272723e-02
comp188	3.9214411664296643e-02
comp189	3.7680406078275767e-02
comp190	3.3504896296078120e-02
comp191	2.5768089853179792e-02
comp192	2.8040461702157172e-02
comp193	2.8850828228713234e-02
comp194	3.3774938885232718e-02
comp195	4.0343300578147931e-02
comp196	4.6179965839415527e-02
comp197	4.9806347636871681e-02
comp198	5.0936380013660874e-02
comp199	4.9715628487008216e-02
comp200	4.5386275638528824e-02
comp201	3.8201350096403755e-02
comp202	2.8267247051055419e-02
comp203	3.0301122766515625e-02
comp204	3.1862303388788676e-02
comp205	3.1540288935075295e-02
comp206	2.8358140880630017e-02
comp207	2.5214331494849238e-02
comp208	2.4075845787034561e-02
comp209	2.1487872403710244e-02
comp210	2.0525917102552166e-02
comp211	2.6754371961911643e-02
comp212	3.0515835103693992e-02
comp213	3.0702987560479737e-02
comp214	2.8621904669824519e-02
comp215	2.3630844727164799e-02
comp216	1.8789932225719140e-02
