 2.85787505082986257e+01 2.63880186043156595e+00 3.07771887273536304e+00 -7.97100750600895247e-01 1.50137339708582163e+00 -5.81091603597116180e+00
 2.51384690811095730e+01 2.34333327489908122e-01 3.22089843589969593e+00 5.05201399079608704e-01 -4.81158929870748708e-01 1.41742077555859347e+00
 3.31289273029544020e+01 -1.96826005613158456e-18 2.60917916535673156e+00 7.23629845238383945e-02 1.59922848497047576e-01 -8.31672834349361567e-01
 3.36456935996914126e+01 -1.18821600312405987e-19 2.65547985089469218e+00 5.10205090454885282e-03 1.17824901484920013e-02 -6.26431940223304146e-02
 3.49773626769759360e+01 8.89575802519390391e-01 2.96215319326716120e+00 -1.94670420548814477e-01 -4.04550999173966641e-01 2.01286881111587901e+00
 3.42660867843049033e+01 5.67147107557831043e-01 2.82629672380695895e+00 -1.41951731275392928e-01 -2.78347092684513131e-01 1.41903941382379606e+00
 3.43171064346998733e+01 -5.77967016408136727e-19 2.71982379384538309e+00 -9.30930147070961750e-02 -1.89056094501189847e-01 9.52646629842944903e-01
 3.53424325585847257e+01 2.30286124746210019e+00 3.28081879973357449e+00 -1.98526957611831895e-01 -3.61981893025021373e-01 1.83465968937647950e+00
 2.46022498876969351e+01 2.30685222611655888e-01 3.42351257861851899e+00 7.10232712064890248e-01 -6.23735891428080835e-01 1.71503539394783866e+00
 2.43530354591336788e+01 -7.11406543439576961e-17 3.44579370703055421e+00 5.71920543634519718e-01 -4.72146635737027365e-01 1.31655530315100688e+00
 3.48445511771906951e+01 4.69452928142923276e-01 2.86511954996007434e+00 -3.00234296431015957e-01 -6.28755920378251121e-01 3.13407167373474227e+00
 2.39959065793567703e+01 -8.28145998140858902e-17 3.61188165128965100e+00 3.96484661959816909e-01 -3.01011026502289281e-01 7.85892000310738581e-01
 2.68989380232867994e+01 2.59694169468568781e+00 3.42604902968476388e+00 -4.71653672856615191e-01 5.18107046374347568e-01 -1.70068480259709420e+00
 2.41557137873966319e+01 1.49580029162684647e-01 3.59044347025635524e+00 6.87312093870911522e-01 -5.62581017380630710e-01 1.41682027246645625e+00
 2.54568994122300971e+01 -6.13031705524489588e-15 3.03604028012717775e+00 2.10901232442688602e-01 -2.06968404464995176e-01 6.36432660072977607e-01
 2.54841466939050747e+01 5.41907611525828115e-01 3.20615783059125858e+00 3.67925529242523031e-01 -3.68477251026860686e-01 1.09666734528041454e+00
 2.59472159628573422e+01 -2.46884937036746749e-14 2.88818689401642192e+00 -3.56260290212345940e-02 4.60163005935093974e-02 -1.52394790507409422e-01
 3.25786608381363010e+01 1.65067535012993249e+00 2.88015801398248872e+00 2.10829242270077349e-01 5.04220801807713781e-01 -2.65534929997568003e+00
 3.21537315597616740e+01 1.65176519247307629e+00 2.84798778958714349e+00 2.07336298544225084e-01 5.39371569793854255e-01 -2.83729875492598760e+00
 3.09817957246348854e+01 2.17519259990501990e+00 2.88062087585623727e+00 1.97783784184903194e-01 1.02887818316880875e+00 -5.30089470441897781e+00
 3.09927792362476424e+01 1.66819025424828205e+00 2.78290265271725046e+00 1.96006210071205972e-01 9.58797103035675558e-01 -4.93756975365438500e+00
 2.94027002004715783e+01 1.67004719358786979e+00 2.77692377132330481e+00 -3.15445582235188426e-01 1.54510942771807547e+00 -7.01537524759859288e+00
 3.38141352618772331e+01 1.75327899584062741e+00 3.01030430143932648e+00 4.15103878874558060e-02 8.23356767154757446e-02 -4.30156250183251321e-01
 2.76148889259439798e+01 1.61947219792678609e+00 2.96853963210805372e+00 -1.27487957915003403e+00 1.83936751541003618e+00 -6.70628443138571573e+00
 2.72134530120341509e+01 2.19143623269552235e+00 3.22045073472547827e+00 -1.06449740810796212e+00 1.28664599853382011e+00 -4.41329889011744214e+00
 3.13638336585599831e+01 1.74746380992022110e+00 2.81591935034102381e+00 3.02005274111624700e-01 1.09358227001119723e+00 -5.70577509420316886e+00
 3.02011464992667840e+01 1.74980474188371438e+00 2.77926559853499144e+00 5.31456495878731353e-02 1.47093313184868801e+00 -7.28680094630865760e+00
 3.17811670442787388e+01 1.73379844916009596e+00 2.83801620304350344e+00 2.67564956694547162e-01 7.87052622436956395e-01 -4.13703547051834253e+00
 3.29937691527768067e+01 1.66517506947303473e+00 2.91741297597534555e+00 1.38277744041641809e-01 3.09890053180711222e-01 -1.62482697472091542e+00
 2.97802471082051134e+01 1.75140729513780946e+00 2.78246388762421581e+00 -1.78835530186917752e-01 1.89086772415838045e+00 -8.95819086178789092e+00
 2.93828918178016849e+01 2.17724380144970109e+00 2.89001411456084556e+00 -4.00266071033563930e-01 1.61905505069821931e+00 -7.25644772418232620e+00
 2.85340399983349648e+01 1.64887396539132025e+00 2.83808402405792837e+00 -9.21471422080872293e-01 2.04495530346250565e+00 -8.42676584238406434e+00
 2.80796751002854919e+01 1.63848518150997746e+00 2.89437589890996838e+00 -1.15046844909147583e+00 2.00225046750582480e+00 -7.76749672485055331e+00
 3.33711193566368394e+01 1.74310163227205628e+00 2.96597158798444571e+00 1.17870345210421792e-01 2.46495779234368911e-01 -1.29035364953934528e+00
 2.76814153634628148e+01 2.15496451651444820e+00 3.10382211962526444e+00 -1.10095284115986081e+00 1.51488427872723674e+00 -5.48557289490116151e+00
 2.77663091001599653e+01 2.61817747464485873e+00 3.21563658126490770e+00 -7.34833238002321032e-01 1.00042785864777639e+00 -3.59245902956284979e+00
 2.81306616223562216e+01 2.16030591468628597e+00 3.02250018200465043e+00 -1.04668131204158055e+00 1.69817104945380049e+00 -6.49957438181445735e+00
 2.81674416235782772e+01 2.62387618849660509e+00 3.13885463869046655e+00 -8.88246265438238591e-01 1.38719385481332891e+00 -5.14853589199542583e+00
 2.89802706714405289e+01 2.63326844856517717e+00 3.02766638625925966e+00 -5.62026816255342565e-01 1.28115737149906495e+00 -5.12464314640500707e+00
 2.93821399622429063e+01 2.62671285019564538e+00 2.99120688510114130e+00 -5.38450478928102050e-01 1.80919780210693482e+00 -7.64930058659389367e+00
 2.97755938994080687e+01 2.19792510586362200e+00 2.87735289411080197e+00 -1.86366286367693951e-01 1.13987044469248877e+00 -5.28009402157874774e+00
 3.01792747969959692e+01 2.63944272750177467e+00 2.96153789237772802e+00 -9.26461878275374739e-02 1.10010700721002519e+00 -5.01663937079725741e+00
 3.01778492383587178e+01 2.19751790486612197e+00 2.87055125184367688e+00 -5.38503610112969627e-02 1.50828766166503270e+00 -7.30363872497312538e+00
 3.05784444603484644e+01 2.63898977473888241e+00 2.96143327463543127e+00 4.33017316118741447e-02 1.38142847022131821e+00 -6.65172743966929847e+00
 3.05789572857794276e+01 2.17223597767622056e+00 2.86859340598403456e+00 1.07376275201343588e-01 1.17010196265731969e+00 -5.89103820719776206e+00
 3.09768315737540370e+01 2.63831117794965930e+00 2.97017485810090687e+00 2.04593623205870684e-01 1.17706129098734325e+00 -6.01635386995679156e+00
 3.13744204226730723e+01 2.63654238238441296e+00 2.98603922994416715e+00 1.70606341667210448e-01 6.87776028104183257e-01 -3.54151049894023950e+00
 3.13780181723988107e+01 2.19591614898269194e+00 2.90230245899420192e+00 2.15024254038217011e-01 8.24447932949962659e-01 -4.31732197251791661e+00
 3.17713867308423090e+01 2.63063952341274332e+00 3.00696160396540879e+00 2.31958680732431616e-01 7.22315367161614263e-01 -3.78093845834590692e+00
 3.21675291252545605e+01 2.62876980136990968e+00 3.03320859738339443e+00 2.23411300657049616e-01 5.94018606977266828e-01 -3.12305727076640283e+00
 3.17759320021981679e+01 2.17502011109476401e+00 2.92131776899073881e+00 2.29685933766252431e-01 6.92946818005748866e-01 -3.66296354699869298e+00
 3.21677519065788999e+01 2.16898958875355419e+00 2.94686304560502510e+00 2.66193986477735955e-01 6.90093064324560079e-01 -3.65687356097353655e+00
 3.25668322034953803e+01 2.62875736754589306e+00 3.06373445572016934e+00 2.00302205714939729e-01 4.77277497797556405e-01 -2.51831083635649744e+00
 3.25729793215053789e+01 2.16669833119838762e+00 2.97742587477251242e+00 1.69902922971480352e-01 3.97771899309297128e-01 -2.10929351790224917e+00
 3.29650726482227938e+01 2.63298096425572181e+00 3.09800013095432503e+00 1.67608649213543209e-01 3.63961787903328837e-01 -1.92407814143637612e+00
 3.29742836806148674e+01 2.16202175938754459e+00 3.01008533090852026e+00 1.81871320719743684e-01 3.97486884889867664e-01 -2.09971608792078746e+00
 3.33632222635458930e+01 2.61770063005567977e+00 3.13120123540182504e+00 1.19123520725486251e-01 2.43014756145334909e-01 -1.27935428855653166e+00
 3.37635445319059784e+01 2.62744423805587690e+00 3.17179152256499375e+00 6.21009411172564127e-02 1.19805410841881788e-01 -6.29495711398737501e-01
 3.33678820857688976e+01 2.15940061131251548e+00 3.04495265595880271e+00 9.64035326617742744e-02 1.95509082651894317e-01 -1.02962630028103796e+00
 3.37810764532709271e+01 2.17738726592950682e+00 3.08807772141361925e+00 3.49827061227556066e-02 6.75313917346621745e-02 -3.54741228209400961e-01
 3.41674508722394066e+01 2.62918027377562469e+00 3.21375449561288118e+00 -1.01406136686075406e-02 -1.72037251219751552e-02 8.96465752929029996e-02
 2.97795774013875452e+01 2.63973949691772836e+00 2.97212094486230249e+00 -2.57136505098105095e-01 1.39892219965378062e+00 -6.17417804820076821e+00
 2.73926699682555999e+01 2.67340476862673082e+00 3.31766544655560169e+00 -8.16649338719802609e-01 9.77692035129775316e-01 -3.35026145853232205e+00
 3.41844962895288660e+01 2.19025439161799707e+00 3.13186351545207087e+00 -1.88477791107041666e-02 -3.37140382614621939e-02 1.75884711703345298e-01
 3.42304599882151592e+01 1.67287335120096214e+00 3.03734799663902688e+00 -9.21552814690328320e-02 -1.67378008648210563e-01 8.66217860386741867e-01
 3.49791562492415764e+01 2.24946227875635696e+00 3.23037938911913125e+00 -1.69103995688368008e-01 -2.99783691914855377e-01 1.53726156637765277e+00
 3.45593820302560886e+01 2.27741382127559344e+00 3.18905376597258483e+00 -1.36232863317343023e-01 -2.38581083267047966e-01 1.23822724098436598e+00
 3.49695501348314437e+01 2.64732191568424602e+00 3.30640203805633881e+00 -1.74184114272110141e-01 -2.99961545997723233e-01 1.54874056283399097e+00
 3.35930001737482655e+01 1.16753694055601653e+00 2.87626564095731130e+00 9.41320523070572485e-02 1.95488858171973756e-01 -1.01571674240135956e+00
 3.41019975181882984e+01 1.18777933448949224e+00 2.93035629260489161e+00 -6.97281159934474010e-02 -1.30815304243577846e-01 6.72561839085501489e-01
 3.36352740490538906e+01 5.85908781345472640e-01 2.76776844134522326e+00 5.53847820063371396e-02 1.17119980514543268e-01 -6.07299424745074479e-01
 3.31079847098576039e+01 5.57321472377538263e-01 2.71436432287056828e+00 1.69582806866518110e-01 3.78733016565461544e-01 -1.96884573816979724e+00
 3.30628955832541607e+01 1.13312046468380356e+00 2.82153426792994555e+00 1.78376942984944442e-01 3.97607706495792690e-01 -2.07060584584798946e+00
 3.25951147979239124e+01 1.12128005018752241e+00 2.78039865359901261e+00 2.28557056474500836e-01 5.54119332314726876e-01 -2.89620632737985861e+00
 3.26009231295694590e+01 5.47202424678300936e-01 2.67039579584172104e+00 2.78486118828572993e-01 6.86374702561526884e-01 -3.58112216608136791e+00
 3.15734851323537526e+01 1.14931248257654062e+00 2.71344287345804069e+00 2.97057427926142592e-01 9.50201697829273328e-01 -4.96659783926823639e+00
 3.21004175111452952e+01 1.10092751039914893e+00 2.73913483986638484e+00 3.52715829091332089e-01 9.63392654299463413e-01 -5.03438851482448069e+00
 3.10555388742280449e+01 5.42800440847065357e-01 2.56773502905907280e+00 2.63255906841548204e-01 1.05115979907203649e+00 -5.47277067465206901e+00
 3.15715742003515984e+01 5.43536851265834953e-01 2.59681846039475506e+00 3.87969704527396486e-01 1.23230623469867662e+00 -6.44544908596362642e+00
 3.10492386355426788e+01 1.11953535500763968e+00 2.67924398095501237e+00 3.74647004728144162e-01 1.53641502683663567e+00 -7.93886674035934892e+00
 3.05399474898958623e+01 5.40730113089589737e-01 2.54537803847418820e+00 2.54682252753205773e-01 1.50951549865802082e+00 -7.76535744400382288e+00
 3.00081333739749034e+01 1.15023609229625823e+00 2.65625940547464268e+00 1.60570493164306945e-02 1.66391114598783485e+00 -8.16484374336606145e+00
 3.05353817320625680e+01 1.11821114037641944e+00 2.65911807572850467e+00 2.45595330334896861e-01 1.86199168252969827e+00 -9.39793704642210592e+00
 2.95042276995452255e+01 5.45021502834284632e-01 2.53285465886989369e+00 -6.67237296691748638e-02 1.61644538049213926e+00 -7.87679614116313331e+00
 3.00197592767851305e+01 5.59852650536956431e-01 2.53642744911698337e+00 8.48256708441118140e-02 1.81171875904849977e+00 -9.02525642167333508e+00
 2.90028094177284217e+01 1.11165836549846997e+00 2.67320927047288226e+00 -5.93844701348072657e-01 2.10237277276051460e+00 -9.30724953509153785e+00
 2.94843141748586319e+01 1.10219832703944820e+00 2.65127527648031958e+00 -2.56143973808835634e-01 2.44079219945493753e+00 -1.14967849665742161e+01
 2.85152145469236622e+01 1.09930958410631319e+00 2.70753905253942806e+00 -8.68182161246992434e-01 2.19887019339488621e+00 -9.22025856265518584e+00
 2.89983932084945799e+01 5.40318099765904947e-01 2.54594636925790763e+00 -5.21555843625693738e-01 2.40625033692358947e+00 -1.11976914653148754e+01
 2.84879363181220420e+01 5.37181446460325063e-01 2.57686779619996331e+00 -7.50744621272921520e-01 2.06637432790752751e+00 -9.19556725659890262e+00
 2.80378798238131743e+01 1.09497751911660712e+00 2.76103877910666018e+00 -1.10227215591237404e+00 2.10296541137032023e+00 -8.29497588139139452e+00
 2.79835291487418623e+01 5.26732542990676289e-01 2.62486612541649222e+00 -9.98418876988319326e-01 2.02088487652457793e+00 -8.43141847307359349e+00
 2.75772898693952015e+01 1.08320269730508079e+00 2.82912263850642987e+00 -1.22289691422175029e+00 1.90338217892934813e+00 -7.04052433321464033e+00
 2.89740839306459819e+01 2.17292304189852459e+00 2.91928250097344888e+00 -6.69321843280680118e-01 1.66398448629366458e+00 -7.07414698106146300e+00
 2.89807617482570414e+01 1.65335015876368097e+00 2.79794119391246632e+00 -6.55006468866273006e-01 1.87889643717732846e+00 -8.14604714546185349e+00
 2.85641668024209707e+01 2.17260790495467582e+00 2.96316970938519386e+00 -8.81504650579849169e-01 1.75783055117991860e+00 -7.11624044291113034e+00
 3.51444102823288063e+01 1.63004536264797339e+00 3.12656194764843365e+00 -1.75688394888479704e-01 -3.36900673271853135e-01 1.69930628034907216e+00
 3.47161213754346250e+01 1.37564361824668824e+00 3.03124630751542590e+00 -1.67411116787732989e-01 -3.10718890850770590e-01 1.58795552077418511e+00
 3.50616972785596204e+01 1.25997826851521322e+00 3.04449104581113517e+00 -2.44844542395075138e-01 -4.93182779999996102e-01 2.46247922799370444e+00
 3.46037440324356069e+01 1.04339278380425315e+00 2.95433009099784893e+00 -1.79807391823872259e-01 -3.45299079772804218e-01 1.75050639230996707e+00
 2.37291807751498425e+01 -9.24318080208839684e-17 3.75551087930271787e+00 5.73959800479163951e-01 -4.34236161787202979e-01 9.83981678068861609e-01
 2.48677981392563545e+01 4.15370341638435780e-01 3.38477981587621235e+00 8.04909162236103759e-01 -7.35365559812615643e-01 2.03172771903364779e+00
 2.43554931170367936e+01 3.07666682835248839e-01 3.55982889526789004e+00 1.00033012694149792e+00 -8.50825354000656398e-01 2.14086473516953379e+00
 2.39403874360112887e+01 1.59018171967203747e-01 3.70493646357124007e+00 1.12298663661133258e+00 -8.89471273232597892e-01 2.01682164467489411e+00
 2.35311274473217154e+01 -1.00297498603065601e-16 3.87826482237025827e+00 7.20141383960848036e-01 -5.40642033018787993e-01 1.07600741471815153e+00
 2.50870404876546829e+01 7.05063421199998430e-01 3.40375447081093974e+00 8.15082905559088911e-01 -7.60038664290062838e-01 2.14575972104582657e+00
 2.45545573701828843e+01 5.71868353523898976e-01 3.57308021824632149e+00 1.08427689692784868e+00 -9.40988161129597600e-01 2.40800432267568087e+00
 2.41110494112213267e+01 4.04613850132997277e-01 3.72126637816181205e+00 1.29965766483585665e+00 -1.06641063788742052e+00 2.42510847972567678e+00
 2.37361509025628408e+01 2.06472130598695763e-01 3.84652300340694042e+00 1.49884810770649013e+00 -1.16148825558166768e+00 2.36653089320299959e+00
 2.33851108830362904e+01 -1.06494956722433957e-16 3.98215168967910227e+00 8.06344133408843811e-01 -5.99685327292787895e-01 1.04775083177103290e+00
 2.53418743815430005e+01 1.04080839864552877e+00 3.42605869027630483e+00 5.18545455688616541e-01 -4.81021857851695045e-01 1.37235101752764055e+00
 2.47833018048153768e+01 8.76665614948914373e-01 3.58923394006339791e+00 1.08916633923611905e+00 -9.51510949483230117e-01 2.49792096490465010e+00
 2.43252343850204298e+01 6.92931577624583794e-01 3.73323391244460412e+00 1.39885094924762665e+00 -1.15318771184232127e+00 2.69421818233927191e+00
 2.39333216043074373e+01 4.79690734175095057e-01 3.85792862937203074e+00 1.60948570512320743e+00 -1.27164081012214036e+00 2.62109721496068593e+00
 2.35915142242376525e+01 2.42670388370037571e-01 3.96333952149814950e+00 1.63392049759164237e+00 -1.23904439057166593e+00 2.23582890758819808e+00
 2.32783615274681956e+01 -1.11059024649065984e-16 4.06936969435735918e+00 8.73751018284081415e-01 -6.42909963708743204e-01 9.70346613190015139e-01
 2.56316829356183291e+01 1.42241880211387772e+00 3.45215185669860336e+00 4.97266635672699409e-01 -4.74053117115774025e-01 1.39006098462380434e+00
 2.50349375619836465e+01 1.21170518681568695e+00 3.60747063329882245e+00 9.98223504582052890e-01 -8.80255477155905464e-01 2.36191928357056291e+00
 2.45595666988810102e+01 1.00838435265919513e+00 3.74677306023011925e+00 1.33433182584142762e+00 -1.10741996773269502e+00 2.64668816494199621e+00
 2.41579837184714279e+01 7.85123601420151251e-01 3.86833543672784064e+00 1.58218852303948143e+00 -1.25638517027082619e+00 2.64640758540168353e+00
 2.38049455701512187e+01 5.36923729590910392e-01 3.97226009114089251e+00 1.70321101978079681e+00 -1.30985879237327896e+00 2.40743030870136288e+00
 2.34894232404073122e+01 2.70288243430044373e-01 4.05991613591027534e+00 1.68374611857297807e+00 -1.25644825929358928e+00 1.98397489833480223e+00
 2.34190008122834534e+01 2.92128226090015486e-01 4.13962035605752732e+00 1.68517933614074988e+00 -1.23352261764817528e+00 1.64569670257041301e+00
 2.32025449694001367e+01 -1.14889285267046387e-16 4.14360962616233675e+00 5.73472860256184380e-01 -4.17620472102441742e-01 5.34640068800145252e-01
 2.59644777585137305e+01 1.86219764675057009e+00 3.48371342194402711e+00 2.78941226931122388e-01 -2.64966731932106792e-01 7.93450931695298456e-01
 2.53107731048752740e+01 1.57867970515486111e+00 3.62805056944369397e+00 8.95393268405731524e-01 -7.97851918644314262e-01 2.19330564914168180e+00
 2.48089814203706780e+01 1.34386490632894162e+00 3.76158247750663666e+00 1.25286650873175986e+00 -1.04754409840921792e+00 2.56584136667013274e+00
 2.43966195858844301e+01 1.10933998066970241e+00 3.87969605380403593e+00 1.50101801605687091e+00 -1.19813815400668222e+00 2.58649598940273329e+00
 2.40375015063274056e+01 8.55682646004739311e-01 3.98126921778785015e+00 1.65006056019458081e+00 -1.27379559021073119e+00 2.39985342783568179e+00
 2.37141174058526403e+01 5.81109248779723142e-01 4.06737692317420674e+00 1.70271145855608674e+00 -1.28215901056959769e+00 2.07375863310297737e+00
 2.31505057520167341e+01 -1.17188494506788816e-16 4.20629034799800472e+00 8.00328241482819003e-01 -5.75507012610864677e-01 6.68066919523933933e-01
 2.63363591029012198e+01 2.38742931190083008e+00 3.53119014396420683e+00 1.45550792253187650e-01 -1.36299051353607537e-01 4.02237163145555465e-01
 2.56178599198437063e+01 1.98752862796797380e+00 3.65193951753123347e+00 7.94282434267569060e-01 -7.16130423410832995e-01 2.02269501876607549e+00
 2.50736487185403973e+01 1.69955735734073987e+00 3.77776944232305123e+00 1.16415019096230266e+00 -9.81454714445267662e-01 2.46896624529869557e+00
 2.46436431765847423e+01 1.44467228924793978e+00 3.89178376462368458e+00 1.40696266200061459e+00 -1.12944292653854883e+00 2.50260753701230376e+00
 2.42782518154929292e+01 1.18542384635832021e+00 3.99083324399089534e+00 1.55135830048407208e+00 -1.20240364781274378e+00 2.32637134782956556e+00
 2.39511087207681435e+01 9.08294842616779952e-01 4.07514319443853434e+00 1.61666784709929634e+00 -1.22098187346424369e+00 2.03102549197703075e+00
 2.38905272580725239e+01 9.47529362840514811e-01 4.15286820485593289e+00 1.56068971808714507e+00 -1.15799610899448568e+00 1.64961654209514963e+00
 2.36505096272744062e+01 6.14064497566525369e-01 4.14609482907926807e+00 1.65311082558203370e+00 -1.22384711943522406e+00 1.69039613986341619e+00
 2.33714711530201953e+01 3.08478411166211441e-01 4.20533833150944947e+00 1.55184612270024247e+00 -1.12385536459895174e+00 1.29104470114855152e+00
 2.31125848095594826e+01 -1.18762863237637315e-16 4.25627574365454731e+00 7.40747456587484976e-01 -5.30932796347242886e-01 4.82453069606011531e-01
 2.59606352956561395e+01 2.46187729645052844e+00 3.68584763137839744e+00 7.18409104451542380e-01 -6.59663949401235628e-01 1.89396103440591235e+00
 2.53608555076680027e+01 2.08538219372762335e+00 3.79598400470329977e+00 1.09970805623887502e+00 -9.35917654072039529e-01 2.42486006262039844e+00
 2.49001394018593203e+01 1.79256561213532306e+00 3.90470569055192929e+00 1.33331476392028669e+00 -1.07695679931816812e+00 2.45332113737003654e+00
 2.45236594539252835e+01 1.52127666483018076e+00 4.00084161946337868e+00 1.45832590119644601e+00 -1.13515056689131688e+00 2.25789689792922754e+00
 2.41932708968658332e+01 1.24237510468431833e+00 4.08326422930577060e+00 1.52073871915286185e+00 -1.15209594375672175e+00 1.97309067025388329e+00
 2.30926625797584464e+01 -1.19621901435043903e-16 4.30027404432954174e+00 6.60199790893664984e-01 -4.67481235530118666e-01 3.22863758920458044e-01
 2.36080102865743058e+01 6.39136647302506522e-01 4.21114068637679395e+00 1.46698385559652755e+00 -1.07240920769178127e+00 1.25109673076393024e+00
 2.33416822736001492e+01 3.21573930077104886e-01 4.25932718785591824e+00 1.39459675470018274e+00 -1.00274271663136116e+00 8.85845056736798475e-01
 2.56787949930089781e+01 2.52121608513298590e+00 3.82029154350183564e+00 1.06250277982241537e+00 -9.20373928743116632e-01 2.43233590632140606e+00
 2.51720949068520454e+01 2.16114817270913884e+00 3.91885620573249316e+00 1.29118445078734378e+00 -1.05025488957294577e+00 2.46605857764483849e+00
 2.30773377876038097e+01 -1.20282700048433630e-16 4.33411889100261494e+00 5.42240012832376217e-01 -3.82438240515914130e-01 1.97621759916251194e-01
 2.47740231872684085e+01 1.86363450254394958e+00 4.01133660906850675e+00 1.39801906461384906e+00 -1.09331828912841389e+00 2.23900439796890183e+00
 2.44371597662793718e+01 1.57858465616104859e+00 4.09164414176836821e+00 1.44418691407042243e+00 -1.09768588348342511e+00 1.93665958787993531e+00
 2.41326971585781571e+01 1.28375649457799201e+00 4.15984241953798595e+00 1.67557657980852692e+00 -1.24436457945109424e+00 1.82023832560452981e+00
